gender,age,S1,S2,S3,S4,S5,S6,EX,NR,OP,AG,CN
2,47,0.64849853515625,0.48384326696395874,0.7375675439834595,0.6721140146255493,0.5231982469558716,0.6510350704193115,4.4,3.9,4.4,4.3,2.6
2,22,0.7048323154449463,0.8264133334159851,0.4517818093299866,0.44147974252700806,0.6872899532318115,0.8480231165885925,3.6,3.1,4.6,3.7,2.4
1,51,0.7166768312454224,0.5955050587654114,0.39153075218200684,0.4006805419921875,0.5023138523101807,0.5350876450538635,2.9,3.1,4.4,3.4,3.6
1,20,0.2245052456855774,0.6495848298072815,0.4517369866371155,0.19384554028511047,0.3446027636528015,0.32909509539604187,4.7,2.3,4.9,4.0,2.7
2,33,0.2673715353012085,0.5854681730270386,0.5666797161102295,0.45016270875930786,0.6454548835754395,0.555695652961731,3.7,3.4,3.5,3.7,3.8
2,29,0.2872348725795746,0.549679160118103,0.3002610504627228,0.48602092266082764,0.5573317408561707,0.7329899668693542,4.7,4.2,2.9,4.8,4.6
2,19,0.7751511335372925,0.7854565382003784,0.4805751442909241,0.46960604190826416,0.5716993808746338,0.4553945064544678,2.7,2.1,3.8,4.6,3.8
2,34,0.7012351751327515,0.7884314656257629,0.4387049078941345,0.38232654333114624,0.693880021572113,0.4419339895248413,3.9,4.6,4.2,4.9,4.5
1,21,0.42979633808135986,0.5356101989746094,0.48011940717697144,0.4484180510044098,0.8210286498069763,0.3048933744430542,3.1,3.0,3.9,4.5,3.1
1,48,0.4730936288833618,0.7762761116027832,0.4947185814380646,0.4393116235733032,0.5127954483032227,0.4479726254940033,2.7,2.5,4.8,3.8,3.2
2,28,0.4063497483730316,0.40516525506973267,0.5903762578964233,0.6703099012374878,0.5084019303321838,0.49136048555374146,2.4,2.1,3.6,2.4,4.7
1,21,0.246931254863739,0.48859453201293945,0.44476744532585144,0.4318639636039734,0.4402449131011963,0.5234355926513672,2.9,3.5,3.9,2.9,4.3
1,19,0.6502722501754761,0.6354609727859497,0.3606247007846832,0.45698368549346924,0.3215770423412323,0.3139955699443817,2.4,2.2,4.1,3.3,3.4
2,55,0.6955379247665405,0.4862990379333496,0.36103492975234985,0.4132005274295807,0.5640251040458679,0.2834406793117523,3.5,4.2,5.0,4.4,3.8
1,56,0.2849256694316864,0.39367613196372986,0.47365719079971313,0.47663214802742004,0.6021642684936523,0.4327339828014374,2.8,4.3,4.9,4.2,4.7
1,43,0.4514465034008026,0.7866125702857971,0.47260743379592896,0.47789832949638367,0.37622714042663574,0.502133846282959,4.7,4.4,4.9,4.4,3.8
1,26,0.562070906162262,0.5729032754898071,0.3171325922012329,0.3959588408470154,0.543257474899292,0.4964727759361267,4.1,3.9,4.1,4.0,4.0
2,19,0.7213308811187744,0.7548658847808838,0.49336615204811096,0.3808927536010742,0.7489469051361084,0.4792522192001343,4.5,3.1,4.8,4.4,3.9
2,21,0.7409154176712036,0.6336467266082764,0.47260743379592896,0.5465259552001953,0.7061238288879395,0.5384799242019653,4.2,2.8,4.5,4.7,3.1
2,47,0.20612426102161407,0.7228003740310669,0.4125145673751831,0.4832302927970886,0.014513347297906876,0.17166337370872498,1.5,2.9,4.7,2.5,4.8
2,42,0.26753586530685425,0.5887910723686218,0.826225996017456,0.8134634494781494,0.8210286498069763,0.18543937802314758,2.8,3.8,4.8,4.7,4.0
2,42,0.26753586530685425,0.5887910723686218,0.826225996017456,0.8134634494781494,0.8210286498069763,0.18543937802314758,2.8,3.8,4.8,4.7,4.0
2,36,0.6105204820632935,0.3837852478027344,0.388178288936615,0.4142526388168335,0.48877739906311035,0.5068228244781494,2.3,2.2,4.7,3.7,3.0
1,26,0.4641502797603607,0.5221797227859497,0.5232589840888977,0.417232871055603,0.4706372022628784,0.5036305785179138,3.9,4.2,4.2,4.7,2.4
1,24,0.41866546869277954,0.8783437609672546,0.3526076674461365,0.3367786109447479,0.4168228209018707,0.79573655128479,3.8,3.1,3.4,4.4,3.0
2,40,0.28727367520332336,0.7970697283744812,0.49373146891593933,0.24235638976097107,0.5170373320579529,0.46702146530151367,3.5,2.7,3.2,4.1,3.3
1,40,0.4611063003540039,0.6717638969421387,0.49810054898262024,0.459730863571167,0.7925188541412354,0.5236994624137878,1.2,2.0,4.4,4.0,3.6
2,18,0.7012351751327515,0.4082409143447876,0.632820188999176,0.7188726663589478,0.3287357687950134,0.5624604821205139,3.6,3.4,3.7,4.2,3.9
2,27,0.6258044838905334,0.587078332901001,0.6425220370292664,0.5350625514984131,0.558784544467926,0.35628050565719604,3.2,3.3,3.4,3.6,3.5
2,21,0.6773320436477661,0.4920528829097748,0.2468118667602539,0.42633652687072754,0.4576501250267029,0.4954959452152252,4.8,3.7,4.1,3.7,3.6
1,20,0.22318464517593384,0.6918203830718994,0.483325719833374,0.46965792775154114,0.7400760650634766,0.4372180700302124,3.1,3.4,4.1,3.8,4.1
1,25,0.7048975229263306,0.4049280881881714,0.26962798833847046,0.3673296570777893,0.18810617923736572,0.48044031858444214,4.0,4.1,3.2,4.7,3.2
1,62,0.4172980487346649,0.4020524024963379,0.325156033039093,0.4119928777217865,0.5665522813796997,0.639706015586853,4.0,3.2,4.7,4.7,4.3
1,43,0.3532508909702301,0.5369241237640381,0.3324756920337677,0.383910596370697,0.2216198444366455,0.5091357231140137,3.6,3.3,4.7,3.5,4.1
2,30,0.5519541501998901,0.36175233125686646,0.3895227313041687,0.5083802938461304,0.5483582019805908,0.5439854264259338,4.1,3.1,3.6,4.8,3.4
1,20,0.6452313661575317,0.35494133830070496,0.37474340200424194,0.4204493761062622,0.3415294885635376,0.35984617471694946,3.7,3.2,5.0,2.4,1.9
1,30,0.6356908082962036,0.7199000120162964,0.4249301850795746,0.4441662132740021,0.8321839570999146,0.22069117426872253,2.1,3.4,4.3,4.2,3.8
2,19,0.24064268171787262,0.5303219556808472,0.529271125793457,0.6595093011856079,0.5874683856964111,0.5762183666229248,2.2,3.6,3.5,3.0,2.5
1,50,0.6946792602539062,0.5246782898902893,0.5257585644721985,0.5043014287948608,0.562850832939148,0.5235022306442261,3.2,3.0,4.2,3.8,2.5
1,30,0.2757280468940735,0.5112214088439941,0.3840230703353882,0.4205292761325836,0.592419445514679,0.31570184230804443,2.1,4.0,5.0,3.5,2.3
1,18,0.3179054856300354,0.6874067783355713,0.44254517555236816,0.39985477924346924,0.5736089944839478,0.5235022306442261,2.9,2.8,4.7,2.8,3.7
2,21,0.7477571964263916,0.7135647535324097,0.5509110689163208,0.4358786642551422,0.8210286498069763,0.7296899557113647,3.6,2.5,3.6,4.7,3.5
2,54,0.41538137197494507,0.22270146012306213,0.46971333026885986,0.3952454626560211,0.5874683856964111,0.3994430899620056,1.4,4.2,4.3,3.7,5.0
1,23,0.40504735708236694,0.4355478286743164,0.6179143190383911,0.7119117975234985,0.6724334359169006,0.4854580760002136,3.0,3.2,4.6,3.5,2.0
2,18,0.7012351751327515,0.8400485515594482,0.48774951696395874,0.528309166431427,0.5874683856964111,0.49735507369041443,3.8,3.5,4.3,4.5,2.5
1,25,0.6168514490127563,0.6165683269500732,0.287403404712677,0.39842212200164795,0.23594433069229126,0.35470789670944214,4.5,3.3,4.9,4.6,3.7
2,57,0.10067401826381683,0.3909144997596741,0.378259539604187,0.3120289742946625,0.49973785877227783,0.373920738697052,2.9,4.5,4.2,4.3,4.3
1,24,0.21618932485580444,0.517947793006897,0.4401523470878601,0.4475371539592743,0.6319911479949951,0.41103848814964294,2.1,2.3,5.0,4.8,3.1
1,31,0.6823935508728027,0.6002703905105591,0.4587896466255188,0.5202698707580566,0.32735979557037354,0.7721765041351318,4.7,4.8,3.5,4.2,2.8
1,22,0.3169516921043396,0.7784566283226013,0.5222311019897461,0.2275637537240982,0.7724483609199524,0.3768460154533386,4.8,4.8,4.4,3.8,4.6
1,26,0.3945133090019226,0.5765727758407593,0.5602898597717285,0.5447556972503662,0.65510094165802,0.5402995347976685,1.5,4.0,4.3,3.5,4.3
2,21,0.43676435947418213,0.4929129183292389,0.40745654702186584,0.6768560409545898,0.5538150072097778,0.3659718632698059,4.8,3.2,4.2,4.7,3.0
2,18,0.5767397880554199,0.8387271761894226,0.3638378381729126,0.458001971244812,0.732982873916626,0.5486263036727905,2.0,1.8,3.1,3.1,3.3
1,29,0.773581862449646,0.7055784463882446,0.33574485778808594,0.5343955159187317,0.6961392164230347,0.6296076774597168,4.8,4.7,4.8,5.0,4.0
2,61,0.3489556312561035,0.6525883674621582,0.48332124948501587,0.493313193321228,0.3669237494468689,0.4954959452152252,2.7,3.9,4.1,4.6,3.1
1,24,0.4140651226043701,0.8585158586502075,0.4054623246192932,0.25979378819465637,0.4401748776435852,0.4954959452152252,3.9,5.0,4.5,3.4,3.3
3,38,0.3720109462738037,0.5341050624847412,0.5139275789260864,0.46523815393447876,0.5923588275909424,0.6892222166061401,1.9,2.2,4.6,4.2,2.9
2,37,0.26989108324050903,0.7948108315467834,0.3995685279369354,0.5021793842315674,0.35407349467277527,0.43202608823776245,1.8,3.0,4.4,1.9,3.9
2,30,0.7989878058433533,0.7217785120010376,0.4565991759300232,0.4697706997394562,0.8039188385009766,0.25774407386779785,2.2,4.2,4.6,5.0,4.0
1,23,0.3237963020801544,0.44664764404296875,0.5524308681488037,0.6148680448532104,0.3812836706638336,0.4212825894355774,1.4,2.6,5.0,1.7,2.6
1,31,0.4030398726463318,0.32316774129867554,0.32692718505859375,0.33699846267700195,0.4809889793395996,0.5486690998077393,3.3,4.5,3.9,2.7,3.2
2,18,0.7156143188476562,0.8503121733665466,0.4014154076576233,0.40329182147979736,0.8210286498069763,0.5829289555549622,3.8,2.5,3.6,3.7,2.9
1,22,0.34035030007362366,0.7646445035934448,0.42443132400512695,0.4063359797000885,0.5374820828437805,0.5486690998077393,4.5,2.8,4.6,4.0,2.6
1,42,0.48979252576828003,0.3358323574066162,0.4553122818470001,0.13502484560012817,0.6828565001487732,0.5533652305603027,4.0,5.0,4.8,2.4,2.5
1,37,0.41538137197494507,0.4103439450263977,0.44068458676338196,0.24235638976097107,0.5191194415092468,0.5235022306442261,3.0,2.8,2.9,3.2,2.8
2,45,0.5228866338729858,0.5012145638465881,0.38324734568595886,0.27471521496772766,0.10825686901807785,0.24378198385238647,3.4,3.4,4.2,4.7,2.8
2,30,0.6915572285652161,0.5886343717575073,0.49717333912849426,0.459881067276001,0.5279699563980103,0.5538066029548645,4.8,3.5,4.3,4.7,2.4
2,26,0.3179338574409485,0.8277823328971863,0.3877340853214264,0.5002334713935852,0.5256838202476501,0.39826157689094543,3.8,3.1,4.3,4.1,1.9
1,36,0.34211793541908264,0.7629169225692749,0.4000805616378784,0.5124021768569946,0.462481826543808,0.5089092254638672,1.7,3.1,4.8,2.8,3.6
1,22,0.6705939173698425,0.6823022365570068,0.4854039251804352,0.4226224422454834,0.5737872123718262,0.798577070236206,3.7,3.2,4.3,3.9,3.4
2,58,0.6590668559074402,0.6820104122161865,0.3456689417362213,0.6558219194412231,0.7582570910453796,0.4516223967075348,4.2,2.4,5.0,4.6,2.8
2,22,0.19892112910747528,0.7207531929016113,0.5170897841453552,0.32345783710479736,0.5613677501678467,0.6126902103424072,1.7,2.9,4.2,4.2,3.3
1,34,0.5954279899597168,0.5648155212402344,0.5903762578964233,0.6703099012374878,0.5726577639579773,0.8192171454429626,1.6,1.2,4.4,3.6,2.2
2,18,0.6528985500335693,0.7940319180488586,0.3632969856262207,0.3741840124130249,0.38657546043395996,0.3726874887943268,3.3,3.5,3.7,4.1,4.7
2,53,0.6685143113136292,0.4226759076118469,0.3703012764453888,0.595192015171051,0.5874683856964111,0.41103848814964294,3.4,3.1,4.3,4.1,3.6
1,30,0.7560214996337891,0.7498601675033569,0.4239680767059326,0.4162197709083557,0.5874683856964111,0.3813174068927765,2.8,4.0,4.5,3.2,3.6
2,45,0.43020063638687134,0.7159313559532166,0.6428292989730835,0.6218740940093994,0.5396910905838013,0.24617981910705566,4.8,4.1,4.5,4.7,4.7
1,33,0.3596718907356262,0.4952651560306549,0.6445862650871277,0.3650282621383667,0.7378411293029785,0.6386532783508301,5.0,3.4,4.9,3.7,3.5
2,31,0.11157777160406113,0.4676443934440613,0.49336615204811096,0.6110843420028687,0.5000917315483093,0.35843801498413086,3.2,3.3,4.2,4.7,3.4
2,29,0.7156143188476562,0.5648279190063477,0.3649006485939026,0.2629939317703247,0.462481826543808,0.823866069316864,4.6,3.8,4.2,4.1,3.0
2,28,0.3720109462738037,0.6227575540542603,0.44040989875793457,0.4384838342666626,0.4645000100135803,0.4854580760002136,3.7,3.5,3.3,4.8,4.1
2,43,0.3489556312561035,0.7905257344245911,0.44207650423049927,0.3768838346004486,0.562546968460083,0.37600547075271606,3.3,3.8,3.6,3.8,3.9
1,24,0.5783373713493347,0.592490017414093,0.3552621603012085,0.31302928924560547,0.3854249119758606,0.36128491163253784,2.4,3.2,3.1,3.9,4.1
1,34,0.7166768312454224,0.7505730390548706,0.49336615204811096,0.5123763084411621,0.6889913082122803,0.79573655128479,3.8,4.0,4.2,4.2,4.4
2,71,0.6590668559074402,0.6021932363510132,0.43391990661621094,0.4404332637786865,0.38960832357406616,0.4954959452152252,3.9,4.8,5.0,5.0,3.8
1,37,0.3999994695186615,0.45828020572662354,0.47527003288269043,0.4718104302883148,0.43909531831741333,0.47901278734207153,4.1,1.6,5.0,4.6,3.0
2,22,0.7444552183151245,0.8169175982475281,0.42314445972442627,0.4001652002334595,0.4914662539958954,0.4954959452152252,4.7,4.3,4.3,4.9,5.0
2,41,0.7810719013214111,0.6268705725669861,0.3260229229927063,0.25254300236701965,0.5400850772857666,0.4104257822036743,4.9,4.5,4.6,4.2,4.7
2,36,0.7012351751327515,0.33623626828193665,0.5426891446113586,0.5677285194396973,0.7103930711746216,0.46765798330307007,4.9,5.0,5.0,4.8,5.0
2,60,0.7012351751327515,0.6076518297195435,0.4199864864349365,0.3997119069099426,0.36631131172180176,0.5173306465148926,1.8,3.4,2.4,4.6,4.6
2,24,0.42458274960517883,0.4793297350406647,0.35771745443344116,0.4152873456478119,0.8463160991668701,0.6855431795120239,1.9,1.5,4.0,2.4,2.5
2,20,0.6915572285652161,0.5651198625564575,0.4610794186592102,0.39261171221733093,0.3127962052822113,0.4345788359642029,3.0,3.2,3.5,3.1,3.6
2,25,0.7277297973632812,0.6386871337890625,0.3859668970108032,0.2920445501804352,0.285133957862854,0.5291824340820312,3.2,3.1,4.1,4.8,4.6
1,33,0.3360931873321533,0.6286971569061279,0.2701239585876465,0.6017593741416931,0.47939568758010864,0.8019250631332397,4.2,4.1,4.9,3.8,2.8
1,34,0.1587551236152649,0.5250058174133301,0.4091758728027344,0.4787113070487976,0.13002663850784302,0.6250598430633545,5.0,2.4,4.5,3.6,3.6
1,47,0.3651977479457855,0.8103502988815308,0.33933892846107483,0.38001441955566406,0.6969366073608398,0.3689380884170532,2.9,3.7,4.3,4.0,5.0
1,30,0.7179238796234131,0.8189609050750732,0.33890318870544434,0.4386249780654907,0.8374127149581909,0.5478814840316772,1.6,2.4,4.1,2.9,3.7
1,21,0.7194558382034302,0.47906234860420227,0.3217606544494629,0.33239051699638367,0.7376955151557922,0.48393121361732483,2.4,3.8,3.5,3.0,4.5
1,42,0.6999506950378418,0.7830415964126587,0.610500156879425,0.39201581478118896,0.624564528465271,0.4123942255973816,4.6,4.5,4.4,4.2,4.7
2,22,0.7012351751327515,0.771898627281189,0.5075212121009827,0.4440574049949646,0.4561583995819092,0.4710295796394348,2.6,1.8,4.1,2.7,3.3
2,52,0.7277297973632812,0.6169203519821167,0.43012380599975586,0.5844513177871704,0.648537278175354,0.8480231165885925,2.6,3.3,2.3,4.3,4.6
2,20,0.6908590197563171,0.3006846606731415,0.37474340200424194,0.4426416754722595,0.7103801965713501,0.6386532783508301,5.0,3.0,3.7,4.1,3.4
2,42,0.3975934386253357,0.7974414825439453,0.4844624996185303,0.3821603059768677,0.7882441878318787,0.4374033808708191,4.0,4.1,3.8,5.0,4.7
2,31,0.29528844356536865,0.5872143507003784,0.4517112374305725,0.4407614767551422,0.5572822093963623,0.43229377269744873,4.0,3.4,3.6,4.6,4.1
2,23,0.36136776208877563,0.4826567471027374,0.4231630861759186,0.43434035778045654,0.3781527876853943,0.4954959452152252,2.7,2.5,4.2,4.8,4.2
1,34,0.34347522258758545,0.38466256856918335,0.39953672885894775,0.49362143874168396,0.5954346656799316,0.28184089064598083,3.4,3.5,4.8,2.6,4.9
1,47,0.3532508909702301,0.5750150084495544,0.5257585644721985,0.4799284040927887,0.6827674508094788,0.5563355684280396,2.4,3.1,4.0,4.3,3.7
1,40,0.3451346457004547,0.5973643064498901,0.30691415071487427,0.3785281479358673,0.6020760536193848,0.4716668725013733,3.3,2.8,4.7,2.7,3.2
1,18,0.7365709543228149,0.41070544719696045,0.826225996017456,0.37473559379577637,0.5279699563980103,0.49136048555374146,1.9,3.6,3.1,2.8,3.2
2,59,0.7864639759063721,0.7604254484176636,0.5767949819564819,0.48145121335983276,0.3538152277469635,0.30238550901412964,1.9,4.6,4.0,3.1,4.3
1,21,0.6420966386795044,0.7309741973876953,0.4673800766468048,0.39633476734161377,0.49135667085647583,0.7221140265464783,3.5,2.7,4.3,3.7,3.3
2,24,0.7491782903671265,0.5014837384223938,0.4673061966896057,0.4349704384803772,0.41178345680236816,0.5031144618988037,3.3,4.0,4.5,4.9,3.8
1,39,0.5217291712760925,0.7391308546066284,0.4255957305431366,0.4941655993461609,0.571900486946106,0.5334605574607849,2.9,3.4,3.2,3.3,3.0
2,36,0.46856045722961426,0.7363343834877014,0.48025134205818176,0.451242595911026,0.6969366073608398,0.6843674182891846,2.8,3.5,3.4,3.9,3.9
1,43,0.27619877457618713,0.7244964241981506,0.17166322469711304,0.3753102421760559,0.250480979681015,0.1724366545677185,3.4,4.9,4.0,4.7,4.0
1,31,0.7312654256820679,0.6941379308700562,0.3674943447113037,0.30545660853385925,0.5251964330673218,0.41168859601020813,3.5,4.1,4.3,4.7,3.6
2,18,0.37598833441734314,0.6076700687408447,0.4484134912490845,0.297220379114151,0.3435943126678467,0.28114327788352966,4.6,3.6,4.0,4.6,3.0
1,19,0.7231888771057129,0.755225419998169,0.4790433645248413,0.5694947242736816,0.5676516890525818,0.1983460783958435,3.2,3.3,2.4,3.1,2.7
2,32,0.7012351751327515,0.43642884492874146,0.4614728093147278,0.5110893249511719,0.5279699563980103,0.6311843395233154,4.1,3.9,3.4,4.0,4.7
2,18,0.7456398010253906,0.47869282960891724,0.5446540117263794,0.8450527191162109,0.5481709837913513,0.46108004450798035,4.0,2.9,3.3,3.6,3.1
1,19,0.7397191524505615,0.6499582529067993,0.40488147735595703,0.42729783058166504,0.4175505042076111,0.350649893283844,2.1,2.9,3.6,2.8,3.3
1,47,0.3968668580055237,0.7649742364883423,0.33574485778808594,0.36840078234672546,0.5816731452941895,0.823866069316864,2.9,2.7,3.1,3.7,4.5
1,21,0.7012351751327515,0.6101866364479065,0.4261943995952606,0.4111477732658386,0.22600959241390228,0.5292329788208008,3.9,3.1,3.7,3.5,3.4
1,21,0.37356066703796387,0.6048171520233154,0.39412325620651245,0.4593569040298462,0.3828267455101013,0.4261218309402466,3.2,3.1,3.0,3.8,2.6
2,18,0.7012351751327515,0.7671632170677185,0.6824944019317627,0.5317361354827881,0.34956812858581543,0.4367874264717102,2.7,1.9,3.6,3.6,3.0
2,18,0.6605738401412964,0.6689385771751404,0.31783583760261536,0.299629807472229,0.4517671465873718,0.27715301513671875,3.4,2.6,3.3,4.3,3.9
1,18,0.7157578468322754,0.8059834241867065,0.4437454342842102,0.47605395317077637,0.43550872802734375,0.8117488622665405,3.5,3.5,4.1,3.9,3.1
2,43,0.5653865337371826,0.3468400537967682,0.3518885672092438,0.36817580461502075,0.5322570204734802,0.23194554448127747,2.1,3.4,3.7,2.3,4.3
1,24,0.4915706217288971,0.8277823328971863,0.41888412833213806,0.49963390827178955,0.429876446723938,0.5837531089782715,3.4,3.0,3.7,4.7,2.6
2,65,0.7012351751327515,0.7982183694839478,0.608777642250061,0.45079612731933594,0.5726569890975952,0.43229377269744873,3.6,3.0,3.2,3.9,3.3
2,30,0.6282696723937988,0.7053841352462769,0.6517685651779175,0.7554434537887573,0.44640499353408813,0.4948139190673828,2.1,1.9,5.0,4.2,4.7
1,19,0.6611206531524658,0.8164352178573608,0.7076092958450317,0.7281153798103333,0.5249761939048767,0.307902455329895,3.8,3.0,3.8,3.9,3.4
1,24,0.43240877985954285,0.7717761993408203,0.4456997811794281,0.24070855975151062,0.595520555973053,0.4960363805294037,2.5,3.3,3.8,3.0,3.8
1,20,0.4484564960002899,0.8408470153808594,0.5615690350532532,0.34349218010902405,0.4611397981643677,0.36396777629852295,2.7,1.7,3.7,3.4,3.0
1,28,0.21324583888053894,0.5844175815582275,0.533961296081543,0.34418249130249023,0.4289481043815613,0.4954959452152252,2.1,2.6,4.5,3.8,3.1
1,18,0.31404441595077515,0.45200470089912415,0.3874669373035431,0.4067803621292114,0.6131236553192139,0.3332226872444153,2.4,1.8,2.7,3.6,2.8
2,25,0.3451346457004547,0.6293548345565796,0.5519042015075684,0.7203017473220825,0.6917302012443542,0.6185810565948486,1.9,2.6,4.4,3.8,2.5
2,27,0.43215179443359375,0.47178542613983154,0.5040720105171204,0.41886770725250244,0.47184598445892334,0.35364872217178345,3.5,3.8,4.1,3.8,4.2
2,56,0.7326013445854187,0.7715573906898499,0.44633573293685913,0.5342749357223511,0.7293806076049805,0.3718377351760864,2.8,4.2,4.1,4.0,3.9
2,35,0.6287586688995361,0.7903876304626465,0.325763463973999,0.4593280553817749,0.25528159737586975,0.7272733449935913,2.5,2.6,4.9,3.8,2.4
1,18,0.8047850131988525,0.4468338191509247,0.3551074266433716,0.6406806707382202,0.5588988661766052,0.449101060628891,2.2,3.0,4.5,3.4,2.6
1,48,0.3457181751728058,0.8316769599914551,0.49355506896972656,0.5103868842124939,0.5279699563980103,0.50333571434021,2.4,2.6,4.4,4.5,2.9
2,23,0.7012351751327515,0.7474900484085083,0.443484902381897,0.4214676022529602,0.4454364478588104,0.8460655212402344,4.6,2.8,4.3,4.3,4.3
1,28,0.33997270464897156,0.7697122693061829,0.9492551684379578,0.4519943594932556,0.4426591396331787,0.5234355926513672,4.8,3.9,3.9,4.1,2.7
1,56,0.27481910586357117,0.760098934173584,0.46971333026885986,0.3060151934623718,0.4848136901855469,0.5913534164428711,2.8,3.0,3.4,4.4,4.4
1,25,0.4550554156303406,0.7887634634971619,0.5257585644721985,0.5043014287948608,0.4511789083480835,0.38525354862213135,3.7,3.5,5.0,4.4,2.5
1,39,0.7012351751327515,0.4097850024700165,0.5651422739028931,0.49862584471702576,0.3540925979614258,0.37651577591896057,2.3,3.4,3.7,3.7,4.2
2,22,0.5397563576698303,0.5061500072479248,0.4186147451400757,0.4654209017753601,0.42591434717178345,0.4484059512615204,3.2,2.5,4.1,3.8,3.6
1,21,0.4336758255958557,0.7956370115280151,0.33921903371810913,0.3439185917377472,0.7147940397262573,0.42601683735847473,2.3,3.0,4.8,1.9,4.6
1,27,0.25415337085723877,0.8059597015380859,0.4553122818470001,0.41736751794815063,0.5728781819343567,0.41028809547424316,2.3,2.7,4.9,3.5,3.3
2,27,0.5549120306968689,0.535622239112854,0.3621254563331604,0.39764130115509033,0.7565270662307739,0.6118554472923279,4.1,4.2,4.8,4.6,2.9
2,22,0.7156143188476562,0.4903050363063812,0.4587896466255188,0.5465259552001953,0.4069259762763977,0.44070279598236084,4.4,2.8,3.7,3.7,4.5
2,45,0.3138514757156372,0.774747371673584,0.48774951696395874,0.4041302800178528,0.7553279399871826,0.41103848814964294,5.0,4.6,5.0,5.0,4.2
2,19,0.5396724343299866,0.7492981553077698,0.40913844108581543,0.5368520021438599,0.5318039059638977,0.5324475765228271,1.8,3.6,4.2,4.4,4.2
1,28,0.4140651226043701,0.6733574867248535,0.4531252384185791,0.38382211327552795,0.5224685668945312,0.5593121647834778,1.4,2.9,4.8,3.1,2.5
3,19,0.37356066703796387,0.5904906988143921,0.6652097702026367,0.6979701519012451,0.09503022581338882,0.35215315222740173,1.5,1.0,5.0,1.4,3.0
2,23,0.7358229160308838,0.7630987167358398,0.3893622159957886,0.5449428558349609,0.49925917387008667,0.3447610139846802,3.6,2.5,4.3,5.0,3.4
2,24,0.6397663354873657,0.6949000358581543,0.402547687292099,0.584303081035614,0.5990639925003052,0.49136048555374146,4.2,3.0,3.2,3.8,4.0
2,19,0.42458274960517883,0.7373142242431641,0.41754579544067383,0.39533478021621704,0.5279699563980103,0.4954959452152252,2.9,3.5,3.7,3.9,3.9
2,23,0.37356066703796387,0.7200369238853455,0.3937094211578369,0.4188346862792969,0.5279699563980103,0.4045037031173706,4.4,1.8,4.1,3.5,3.1
1,34,0.6770780086517334,0.7823909521102905,0.4587896466255188,0.47789832949638367,0.7329946756362915,0.7985584735870361,4.2,3.6,4.1,4.9,5.0
1,50,0.420663058757782,0.3506219983100891,0.32044535875320435,0.35787904262542725,0.7033962607383728,0.5235022306442261,1.9,2.0,4.2,3.4,3.2
2,19,0.1847931444644928,0.6169203519821167,0.41482457518577576,0.3525136709213257,0.3990210294723511,0.25334858894348145,2.0,1.9,4.3,3.2,4.6
2,39,0.7012351751327515,0.842289924621582,0.3621145784854889,0.4369555115699768,0.5125311613082886,0.48585933446884155,4.2,2.0,4.5,4.8,2.6
1,25,0.41538137197494507,0.42199766635894775,0.4662071466445923,0.5144863128662109,0.24096029996871948,0.8718294501304626,4.8,3.1,4.0,4.4,4.4
1,34,0.37356066703796387,0.4583190679550171,0.3968656361103058,0.3088313043117523,0.318340539932251,0.43229377269744873,1.3,3.4,3.5,1.9,4.3
1,48,0.20303118228912354,0.4408048987388611,0.29121965169906616,0.33612263202667236,0.5032350420951843,0.3682369589805603,3.3,2.8,4.4,2.4,2.4
1,20,0.5122923254966736,0.8226888179779053,0.3482780456542969,0.31840044260025024,0.7953475713729858,0.8186789751052856,1.8,3.2,2.8,3.3,2.0
1,54,0.4393625855445862,0.5940544605255127,0.46995145082473755,0.4207148253917694,0.3744271993637085,0.5234355926513672,1.9,2.9,4.0,4.0,2.6
1,46,0.4140651226043701,0.5166314840316772,0.5257585644721985,0.6261614561080933,0.5737412571907043,0.4380638003349304,2.1,2.6,4.4,2.3,3.8
2,19,0.43516913056373596,0.5197943449020386,0.42767655849456787,0.3491034507751465,0.5515748858451843,0.4460721015930176,2.8,2.5,4.6,4.3,2.6
1,18,0.2541135251522064,0.5135520696640015,0.3911518454551697,0.37836477160453796,0.5357573628425598,0.576286256313324,4.5,2.6,3.5,3.9,1.9
2,19,0.7361057996749878,0.6567602157592773,0.49336615204811096,0.5465259552001953,0.7462052702903748,0.41103848814964294,3.5,4.5,4.0,4.4,2.0
1,21,0.41538137197494507,0.6015223264694214,0.4212728440761566,0.40073361992836,0.4398256540298462,0.4192531704902649,2.9,2.6,3.0,3.4,3.4
1,22,0.6500205993652344,0.7319414615631104,0.4374723434448242,0.41130125522613525,0.7878621220588684,0.2933850586414337,4.8,1.8,4.6,5.0,2.6
1,19,0.5937461853027344,0.4889712929725647,0.26204365491867065,0.3372856080532074,0.7396485209465027,0.4779288172721863,3.4,2.5,4.6,2.9,3.1
1,28,0.3244251012802124,0.7701809406280518,0.6428292989730835,0.6564245223999023,0.5382145047187805,0.8418511748313904,1.9,2.8,2.8,3.1,3.1
1,54,0.3864143490791321,0.7711623907089233,0.34609490633010864,0.4041302800178528,0.55888432264328,0.4389277696609497,4.6,4.7,4.3,4.6,4.7
2,50,0.31199949979782104,0.598300576210022,0.31224524974823,0.5423293709754944,0.43862324953079224,0.3930509686470032,3.6,1.9,3.9,4.4,3.7
2,50,0.6685539484024048,0.48013293743133545,0.6472829580307007,0.6574563980102539,0.4643288254737854,0.4954959452152252,3.0,3.1,3.1,3.3,3.4
